size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 64, 5,23, 10, 29,   ,  greedy, 53,0.17,   0.017,"[19,27,1,3 0,0,1 0,23,1 12,1,3,2,18,1,6,3,2,4,13,1,0,1,11,2,25,0 0 2,4,3 3,4 4,2,1,5,14,10,16,1 0,20,0,22,8,24,21,26,17,2,4 2 3,0,4,7,15,9,4 2,4,0]","[1,2,27,23,5,0,8,0,7,4 4,1 0,26,4 2 3,13,18,3 0,15,11,1 12,25,1,0 0 2,24,1,10,4,1,1 0,3 3,1,16,2,0,3,0,19,4,20,21,4,14,1,4 2,2,2,6,0,2,22,3,9,17,4]"
 64, 5,23, 10, 29,  0,     pso, 53,0.17,   5.662,"[19,27,1,3 0,0,1 0,23,1 12,1,3,2,18,1,6,3,2,4,13,1 0,1,11,2,25,0 0 2,4,3 3,4 4,2,1,5,14,10,16,1,0,20,0,22,8,24,21,26,17,2,4 2 3,0,4,7,15,9,4 2,4,0]","[1,2,27,23,5,0,8,0,7,4 4,1 0,26,4 2 3,13,18,3 0,15,11,1 12,25,1,0 0 2,24,1,10,4,1,1 0,3 3,1,16,2,0,3,0,19,4,20,21,4,14,1,4 2,2,2,6,0,2,22,3,9,17,4]"
 64,10,14,  9, 25,   , combine, 53,0.17,   0.001,"[9,16,4,2 9,5,22,3,2,7,0 1,9 5 1 7,5,6,20,2,11,18,3,5,17,2 6,9,5,0,0,8,2 1,4,3,5,2,7,2,6 13,2,0,8 9,21,12,15,1,3,2 1 6,23,6,14,1,3,19,4,5,8,10]","[1,6,2 1,7,3,0,3,15,3,7,6 13,1,2 6,16,8,5,2 9,2 1 6,2,2,9 5 1 7,9,0,2,5,3,21,11,19,8,17,4,9,2,8 9,0,5,3,6,5,14,5,20,0 1,2,12,22,10,4,4,18,5,23]"
 64,10,14,  9, 25,   ,combineS, 53,0.17,   0.001,"[9,16,4,2 9,5,22,3,2,7,0 1,9 5 1 7,5,6,20,2,11,18,3,5,17,2 6,9,5,0,0,8,2 1,4,3,5,2,7,2,6 13,2,0,8 9,21,12,15,1,3,2 1 6,23,6,14,1,3,19,4,5,8,10]","[1,6,2 1,7,3,0,3,15,3,7,6 13,1,2 6,16,8,5,2 9,2 1 6,2,2,9 5 1 7,9,0,2,5,3,21,11,19,8,17,4,9,2,8 9,0,5,3,6,5,14,5,20,0 1,2,12,22,10,4,4,18,5,23]"
 64,10,14,  9, 25,   ,  greedy, 53,0.17,   0.014,"[9,16,4,2 9,5,22,3,2,7,0 1,9 5 1 7,5,6,20,2,11,18,3,5,17,2 6,9,5,0,0,8,2 1,4,3,5,2,7,2,6 13,2,0,8 9,21,12,15,1,3,2 1 6,23,6,14,1,3,19,4,5,8,10]","[1,6,2 1,7,3,0,3,15,3,7,6 13,1,2 6,16,8,5,2 9,2 1 6,2,2,9 5 1 7,9,0,2,5,3,21,11,19,8,17,4,9,2,8 9,0,5,3,6,5,14,5,20,0 1,2,12,22,10,4,4,18,5,23]"
 64,10,14,  9, 25,  0,     pso, 53,0.17,   4.440,"[9,16,4,2 9,5,22,3,2,7,0 1,9 5 1 7,5,6,20,2,11,18,3,5,17,2 6,9,5,0,0,8,2 1,4,3,5,2,7,2,6 13,2,0,8 9,21,12,15,1,3,2 1 6,23,6,14,1,3,19,4,5,8,10]","[1,6,2 1,7,3,0,3,15,3,7,6 13,1,2 6,16,8,5,2 9,2 1 6,2,2,9 5 1 7,9,0,2,5,3,21,11,19,8,17,4,9,2,8 9,0,5,3,6,5,14,5,20,0 1,2,12,22,10,4,4,18,5,23]"
 54, 8,10, 10, 37,   , combine, 42,0.23,   0.001,"[1,0,7 3,6,3 1,4 6,13,14,12,11,3,1,3,6,9,2 7,7,0,17,5,15,6,10,3,8,7 1,16,4,4 3,0 5,2,7,5 1 6 7,0,5,1,4,6,7,5,5 7,7 7]","[5,17,4,0,3 1,5 7,8,5,6,7 1,6,4 3,11,10,1,15,16,7,7 3,5,14,7 7,3,0,3,13,0,4,4 6,6,5 1 6 7,2,1,7,12,3,9,1,6,2 7,0 5,7]"
 54, 8,10, 10, 37,   ,combineS, 42,0.23,   0.001,"[1,0,7 3,6,3 1,4 6,13,14,12,11,3,1,3,6,9,2 7,7,0,17,5,15,6,10,3,8,7 1,16,4,4 3,0 5,2,7,5 1 6 7,0,5,1,4,6,7,5,5 7,7 7]","[5,17,4,0,3 1,5 7,8,5,6,7 1,6,4 3,11,10,1,15,16,7,7 3,5,14,7 7,3,0,3,13,0,4,4 6,6,5 1 6 7,2,1,7,12,3,9,1,6,2 7,0 5,7]"
 54, 8,10, 10, 37,   ,  greedy, 43,0.21,   0.008,"[1,0,7,3,6,3 1,4,6,13,14,12,11,3,1,3,6,9,2,7 7,0,17,5,15,6,10,3,8,7 1,16,4,4,3 0,5,2 7,5 1 6 7,0,5,1,4 6,7,5,5 7,7 7]","[5,17,4,0,3 1,5,7,8,5,6,7 1,6,4,3,11,10,1,15,16,7 7,3,5,14,7 7,3 0,3,13,0,4,4 6,6,5 1 6 7,2,1,7,12,3,9,1,6,2 7,0,5 7]"
 54, 8,10, 10, 37,  0,     pso, 42,0.23,   7.117,"[1,0,7 3,6,3 1,4 6,13,14,12,11,3,1,3,6,9,2 7,7,0,17,5,15,6,10,3,8,7 1,16,4,4 3,0 5,2,7,5 1 6 7,0,5,1,4,6,7,5,5 7,7 7]","[5,17,4,0,3 1,5 7,8,5,6,7 1,6,4 3,11,10,1,15,16,7,7 3,5,14,7 7,3,0,3,13,0,4,4 6,6,5 1 6 7,2,1,7,12,3,9,1,6,2 7,0 5,7]"
 70, 5,23, 10, 54,   , combine, 53,0.25,   0.001,"[0,0 1,0,0,5,4 4,13,2,24,25,16,14,2,10 4,2,17,15,3 3,2 3 2,22,1 4,1,26,19,0,21,11,6,1 2,4,3,9 2,1,0,1 3,2,0,1 1,23 27,3 2,12,1,4,3 3,2 4,4,18,3 7,3,0,20,8,4 4]","[6,11,20,1 3,4,0,3 7,3 2,23 27,9 2,2,1 2,0,2 4,18,4,19,12,17,0 1,1 1,21,10 4,8,2,3 3,3 3,16,2 3 2,1,2,25,3,14,4,0,1 4,22,0,4 4,2,1,3,24,26,0,13,5,1,15,0,4 4,0]"
 70, 5,23, 10, 54,   ,combineS, 53,0.25,   0.002,"[0,0 1,0,0,5,4 4,13,2,24,25,16,14,2,10 4,2,17,15,3 3,2 3 2,22,1 4,1,26,19,0,21,11,6,1 2,4,3,9 2,1,0,1 3,2,0,1 1,23 27,3,2,12,1,4,3 3,2,4,4 18,3 7 3,0,20,8,4 4]","[6,11,20,1 3,4,0,3 7 3,2,23 27,9 2,2,1 2,0,2,4 18,4,19,12,17,0 1,1 1,21,10 4,8,2,3 3,3 3,16,2 3 2,1,2,25,3,14,4,0,1 4,22,0,4 4,2,1,3,24,26,0,13,5,1,15,0,4 4,0]"
 70, 5,23, 10, 54,   ,  greedy, 53,0.25,   0.018,"[0,0,1,0,0,5,4 4,13,2,24,25,16,14,2,10 4,2,17,15,3 3,2 3 2,22,1,4,1,26,19,0,21,11,6,1 2,4,3,9 2,1,0,1 3,2,0 1 1,23 27,3,2,12,1 4,3 3,2,4,4 18,3 7 3,0,20,8,4 4]","[6,11,20,1 3,4,0,3 7 3,2,23 27,9 2,2,1 2,0,2,4 18,4,19,12,17,0 1 1,1,21,10 4,8,2,3 3,3 3,16,2 3 2,1,2,25,3,14,4,0,1 4,22,0,4 4,2,1,3,24,26,0,13,5,1,15,0,4 4,0]"
 70, 5,23, 10, 54,  1,     pso, 52,0.26,  13.137,"[0,0 1,0,0,5,4 4,13,2,24,25,16,14,2,10 4,2,17,15,3 3,2 3 2,22,1,4,1,26,19,0,21,11,6,1 2,4,3,9,2 1,0,1 3,2 0,1 1,23 27,3,2,12,1 4,3 3,2,4,4 18,3 7 3,0,20,8,4 4]","[6,11,20,1 3,4,0,3 7 3,2,23 27,9,2,2 1,2 0,2,4 18,4,19,12,17,0 1,1 1,21,10 4,8,2,3 3,3 3,16,2 3 2,1 2,25,3,14,4,0,1 4,22,0,4 4,2,1,3,24,26,0,13,5,1,15,0,4 4,0]"
 57, 5,11, 13, 81,   , combine, 39,0.32,   0.000,"[2 0,3 3,2 4,3 2,2 3,1 2,3,9 3,0,8,3 3,4,4,14,0 2,3 0,12,1 1 4,4 1,15,3 1,4,11,3 4,1,2,4 1,5,10,3,1 0,7,4,0,1,2,3,2 13,6]","[2,2 0,2 3,6,11,3 0,14,4,0 2,1,15,5,2,3 4,3 3,8,10,3 1,9 3,3 2,2 4,0,1 1 4,2 13,4,3,4 1,4,3 3,1 2,1 0,3,3,4,7,1,4 1,0,12]"
 57, 5,11, 13, 81,   ,combineS, 37,0.36,   0.001,"[2 0,3 3,2 4,3 2,2 3,1 2,3,9 3,0,8,3 3,4,4,14,0 2,3,0 12,1 1 4,4,1 15,3,1 4,11 3,4 1,2,4,1,5,10 3 1,0,7,4,0,1,2 3,2 13,6]","[2,2 0,2 3,6,11 3,0,14,4,0 2,1 15,5,2 3,4,3 3,8,10 3 1,9 3,3 2,2 4,0,1 1 4,2 13,4,3,4,1 4,3 3,1 2,1,0,3,3,4,7,1,4 1,0 12]"
 57, 5,11, 13, 81,   ,  greedy, 34,0.41,   0.006,"[2,0,3 3 2,4 3,2 2,3 1 2,3,9,3 0,8,3 3 4,4,14,0 2 3,0 12,1,1 4,4,1 15,3,1,4,11,3 4 1,2,4 1,5,10 3 1,0,7,4 0 1,2 3,2 13,6]","[2 2,0 2 3,6,11,3 0,14,4,0,2,1 15,5,2 3,4,3,3,8,10 3 1,9,3 3 2,2,4 0 1,1 4,2 13,4,3 4 1,4 3,3 1 2,1,0,3 3 4,7,1,4 1,0 12]"
 57, 5,11, 13, 81,  0,     pso, 34,0.41,  21.152,"[2,0,3 3 2,4 3,2 2,3 1 2,3,9,3 0,8,3 3 4,4,14,0 2 3,0 12,1,1 4,4,1 15,3,1,4,11,3 4 1,2,4 1,5,10 3 1,0,7,4 0 1,2 3,2 13,6]","[2 2,0 2 3,6,11,3 0,14,4,0,2,1 15,5,2 3,4,3,3,8,10 3 1,9,3 3 2,2,4 0 1,1 4,2 13,4,3 4 1,4 3,3 1 2,1,0,3 3 4,7,1,4 1,0 12]"
 47,10,15,  5,  8,   , combine, 40,0.15,   0.000,"[7,24,4,22,4,13,18,21 9,2,16,6,3,3,7,9,2,5,5,5 20,9,14,10,2 9,11,8,15,0 6,9 0,5,12,1 4,7,0,23,0,17 4,8,5,19,1]","[18,7,17 4,12,0,4,19,7,13,10,8,2 9,9,3,1 4,4,5 20,2,8,6,2,0 6,1,5,9 0,0,5,14,22,24,5,23,11,16,3,9,7,5,21 9,15]"
 47,10,15,  5,  8,   ,combineS, 40,0.15,   0.001,"[7,24,4,22,4,13,18,21 9,2,16,6,3,3,7,9,2,5,5,5 20,9,14,10,2 9,11,8,15,0 6,9 0,5,12,1 4,7,0,23,0,17 4,8,5,19,1]","[18,7,17 4,12,0,4,19,7,13,10,8,2 9,9,3,1 4,4,5 20,2,8,6,2,0 6,1,5,9 0,0,5,14,22,24,5,23,11,16,3,9,7,5,21 9,15]"
 47,10,15,  5,  8,   ,  greedy, 40,0.15,   0.007,"[7,24,4,22,4,13,18,21 9,2,16,6,3,3,7,9,2,5,5,5 20,9,14,10,2 9,11,8,15,0 6,9 0,5,12,1 4,7,0,23,0,17 4,8,5,19,1]","[18,7,17 4,12,0,4,19,7,13,10,8,2 9,9,3,1 4,4,5 20,2,8,6,2,0 6,1,5,9 0,0,5,14,22,24,5,23,11,16,3,9,7,5,21 9,15]"
 47,10,15,  5,  8,  0,     pso, 40,0.15,   1.354,"[7,24,4,22,4,13,18,21 9,2,16,6,3,3,7,9,2,5,5,5 20,9,14,10,2 9,11,8,15,0 6,9 0,5,12,1 4,7,0,23,0,17 4,8,5,19,1]","[18,7,17 4,12,0,4,19,7,13,10,8,2 9,9,3,1 4,4,5 20,2,8,6,2,0 6,1,5,9 0,0,5,14,22,24,5,23,11,16,3,9,7,5,21 9,15]"
 79, 5,13, 16,145,   , combine, 52,0.35,   0.001,"[1,0,7,4 0,1 2,11,8,0 12,2 13,3,1 2,3,1 4,6,4,0,15,2,16,10 3,4 2,3 0,4,0 4,1 1,4 4,2,17,1 3 2 2,2 2 3,2 4,4,0,4,14,0 2,3,1 3,3 0,2 3,3,0,5,1,0 0 0,0 2,9,0,2,0 1,3,4 3]","[1 4,4 3,3 0,16,0,0 4,3 0,2 13,17,3,2 4,1 3 2 2,1 2,0,3,9,3,0 2,0,0 12,3,15,14,11,3,2,4 2,5,4,1 2,4,2 2 3,4 0,0,1 3,4,1 1,10 3,0,6,0 2,7,0 1,4 4,1,2,1,2 3,4,2,0 0 0,8]"
 79, 5,13, 16,145,   ,combineS, 52,0.35,   0.002,"[1,0,7,4 0,1 2,11,8,0 12,2 13,3,1 2,3,1 4,6,4,0,15,2,16,10 3,4 2,3 0,4,0 4,1 1,4 4,2,17,1 3 2 2,2 2 3,2 4,4,0,4,14,0 2,3,1 3,3 0,2 3,3,0,5,1,0 0 0,0 2,9,0,2,0 1,3,4 3]","[1 4,4 3,3 0,16,0,0 4,3 0,2 13,17,3,2 4,1 3 2 2,1 2,0,3,9,3,0 2,0,0 12,3,15,14,11,3,2,4 2,5,4,1 2,4,2 2 3,4 0,0,1 3,4,1 1,10 3,0,6,0 2,7,0 1,4 4,1,2,1,2 3,4,2,0 0 0,8]"
 79, 5,13, 16,145,   ,  greedy, 51,0.36,   0.017,"[1,0,7,4 0,1 2,11,8,0 12,2,13,3,1 2,3,1 4,6,4,0,15,2,16,10,3 4 2,3,0 4,0,4 1,1 4 4,2,17,1 3 2 2,2 2,3 2 4,4,0,4,14,0 2,3,1,3 3 0,2,3,3 0,5,1,0 0 0,0 2,9,0 2,0 1 3 4,3]","[1 4 4,3 3 0,16,0,0 4,3,0 2,13,17,3 2 4,1 3 2 2,1 2,0,3,9,3,0 2,0,0 12,3,15,14,11,3,2,4,2,5,4,1,2,4,2 2,3,4 0,0 1 3 4,1,1,10,3 0,6,0 2,7,0,1 4,4 1,2,1 2,3 4 2,0 0 0,8]"
 79, 5,13, 16,145,  1,     pso, 50,0.37,  43.204,"[1,0,7,4 0,1 2,11,8,0 12,2 13,3,1 2 3,1 4,6,4,0,15,2,16,10 3,4 2,3 0,4,0,4 1,1 4,4 2,17,1 3 2 2,2,2,3 2,4,4,0 4,14,0,2 3,1,3,3 0 2,3 3 0,5,1,0 0 0,0,2,9,0 2,0 1 3 4,3]","[1 4,4,3 3 0,16,0,0 4,3 0,2 13,17,3 2,4,1 3 2 2,1,2,0,3,9,3 0 2,0,0 12,3,15,14,11,3,2,4 2,5,4,1 2,4 2,2 3,4 0,0 1 3 4,1,1,10 3,0,6,0 2,7,0,1 4,4 1,2,1 2 3,4,2,0 0 0,8]"
 62, 7,23,  9, 18,   , combine, 54,0.13,   0.001,"[3,17,5 1,7,2,14,29,1,5,1 1 0,5 0,4 5,3,12,5,13,21,0,6 22,4,5,3,0 1,6,24,23,15,20,8,19,1,4,27,3,3,6,16,10,11,5,25,28,6,5,0,5,9,0,2 2,1,18,3,26,0]","[8,4,6 22,0,26,11,2,1 1 0,3,1,19,5,5 0,23,12,3,15,5,2 2,7,1,0 1,3,5,6,25,17,3,5,24,0,3,13,6,9,10,3,20,29,5,28,0,4 5,4,18,5,16,1,5 1,21,6,27,0,14]"
 62, 7,23,  9, 18,   ,combineS, 54,0.13,   0.001,"[3,17,5 1,7,2,14,29,1,5,1 1 0,5 0,4 5,3,12,5,13,21,0,6 22,4,5,3,0 1,6,24,23,15,20,8,19,1,4,27,3,3,6,16,10,11,5,25,28,6,5,0,5,9,0,2 2,1,18,3,26,0]","[8,4,6 22,0,26,11,2,1 1 0,3,1,19,5,5 0,23,12,3,15,5,2 2,7,1,0 1,3,5,6,25,17,3,5,24,0,3,13,6,9,10,3,20,29,5,28,0,4 5,4,18,5,16,1,5 1,21,6,27,0,14]"
 62, 7,23,  9, 18,   ,  greedy, 53,0.15,   0.014,"[3,17,5,1,7,2,14,29,1 5 1,1 0,5,0 4 5,3,12,5,13,21,0,6 22,4,5,3,0 1,6,24,23,15,20,8,19,1,4,27,3,3,6,16,10,11,5,25,28,6,5 0,5,9,0,2,2 1,18,3,26,0]","[8,4,6 22,0,26,11,2 1,1 0,3,1,19,5,5 0,23,12,3,15,5,2,2,7,1,0 1,3,5,6,25,17,3,5,24,0,3,13,6,9,10,3,20,29,5,28,0 4 5,4,18,5,16,1 5 1,21,6,27,0,14]"
 62, 7,23,  9, 18,  0,     pso, 53,0.15,   2.869,"[3,17,5,1,7,2,14,29,1 5 1,1 0,5,0 4 5,3,12,5,13,21,0,6 22,4,5,3,0 1,6,24,23,15,20,8,19,1,4,27,3,3,6,16,10,11,5,25,28,6,5 0,5,9,0,2 2,1,18,3,26,0]","[8,4,6 22,0,26,11,2,1,1 0,3,1,19,5,5 0,23,12,3,15,5,2 2,7,1,0 1,3,5,6,25,17,3,5,24,0,3,13,6,9,10,3,20,29,5,28,0 4 5,4,18,5,16,1 5 1,21,6,27,0,14]"
 51, 6,19,  8, 24,   , combine, 42,0.18,   0.000,"[1,19,1,3,11,9,10,12,24,5 0,2,2 7,16,23,13,5,0 0,6,4,0,3,20,3 4,3 4,17,4,4,18 5 4,1 0,21,22,5,1 0,2,1,0,4,15,14,2,8,4]","[12,5 0,22,1 0,11,4,13,4,2 7,3,3 4,21,15,5,3 4,1,2,0,6,8,10,0,19,9,14,5,18 5 4,0 0,17,1 0,4,3,23,2,4,24,2,16,4,1,20,1]"
 51, 6,19,  8, 24,   ,combineS, 42,0.18,   0.001,"[1,19,1,3,11,9,10,12,24,5 0,2,2 7,16,23,13,5,0,0 6,4,0,3,20,3 4,3 4,17,4,4,18 5 4,1 0,21,22,5,1 0,2,1,0,4,15,14,2,8,4]","[12,5 0,22,1 0,11,4,13,4,2 7,3,3 4,21,15,5,3 4,1,2,0 6,8,10,0,19,9,14,5,18 5 4,0,0,17,1 0,4,3,23,2,4,24,2,16,4,1,20,1]"
 51, 6,19,  8, 24,   ,  greedy, 41,0.20,   0.007,"[1,19,1,3,11,9,10,12,24,5 0,2,2 7,16,23,13,5,0 0,6,4,0,3,20,3 4,3 4,17,4,4,18 5 4,1 0,21,22,5,1,0,2,1 0 4,15,14,2,8,4]","[12,5 0,22,1 0,11,4,13,4,2 7,3,3 4,21,15,5,3 4,1,2,0,6,8,10,0,19,9,14,5,18 5 4,0 0,17,1 0 4,3,23,2,4,24,2,16,4,1,20,1]"
 51, 6,19,  8, 24,  0,     pso, 40,0.22,   4.191,"[1,19,1,3,11,9,10,12,24,5,0,2,2 7,16,23,13,5 0,0 6,4 0,3,20,3 4,3 4,17,4,4,18 5,4 1,0,21,22,5,1 0,2,1 0 4,15,14,2,8,4]","[12,5 0,22,1 0,11,4,13,4,2 7,3,3 4,21,15,5,3 4,1,2,0 6,8,10,0,19,9,14,5,18 5,4 0,0,17,1 0 4,3,23,2,4,24,2,16,4 1,20,1]"
 54, 8,27,  5,  4,   , combine, 50,0.08,   0.001,"[17,3,2,12,5,4,19,15,18,2,16,7,2,21,3,8 22,3,24,33,11,25,7,28,6,2,26,14,1,7,5,9,13,1 4,6,5,1,35,30,29,31,23,10,7 3,4,34,32,6,8,2 27,20]","[6,24,21,19,5,14,30,26,3,25,34,4,33,23,3,1,18,17,29,20,2,35,28,2,7,6,6,7,10,5,2,8,32,2 27,7,8 22,4,7 3,13,15,12,1,16,2,11,9,1 4,31,3,5]"
 54, 8,27,  5,  4,   ,combineS, 50,0.08,   0.001,"[17,3,2,12,5,4,19,15,18,2,16,7,2,21,3,8 22,3,24,33,11,25,7,28,6,2,26,14,1,7,5,9,13,1 4,6,5,1,35,30,29,31,23,10,7 3,4,34,32,6,8,2 27,20]","[6,24,21,19,5,14,30,26,3,25,34,4,33,23,3,1,18,17,29,20,2,35,28,2,7,6,6,7,10,5,2,8,32,2 27,7,8 22,4,7 3,13,15,12,1,16,2,11,9,1 4,31,3,5]"
 54, 8,27,  5,  4,   ,  greedy, 50,0.08,   0.010,"[17,3,2,12,5,4,19,15,18,2,16,7,2,21,3,8 22,3,24,33,11,25,7,28,6,2,26,14,1,7,5,9,13,1 4,6,5,1,35,30,29,31,23,10,7 3,4,34,32,6,8,2 27,20]","[6,24,21,19,5,14,30,26,3,25,34,4,33,23,3,1,18,17,29,20,2,35,28,2,7,6,6,7,10,5,2,8,32,2 27,7,8 22,4,7 3,13,15,12,1,16,2,11,9,1 4,31,3,5]"
 54, 8,27,  5,  4,  0,     pso, 50,0.08,   0.499,"[17,3,2,12,5,4,19,15,18,2,16,7,2,21,3,8 22,3,24,33,11,25,7,28,6,2,26,14,1,7,5,9,13,1 4,6,5,1,35,30,29,31,23,10,7 3,4,34,32,6,8,2 27,20]","[6,24,21,19,5,14,30,26,3,25,34,4,33,23,3,1,18,17,29,20,2,35,28,2,7,6,6,7,10,5,2,8,32,2 27,7,8 22,4,7 3,13,15,12,1,16,2,11,9,1 4,31,3,5]"
 73, 6,12, 12, 73,   , combine, 53,0.28,   0.001,"[4 2,2,13,0 2 4,4,17,3 0,2,2,2,3,0 0,7,1 4,1 0,6,1,10,4,5 0,3,0 5,3 1,15,5,5,5 3,3,0,0 2,1,4,5,0,2 5,3 4,8,1,14,4,3,4,5 9,0,1 3,11 0,3 2,2 1,2,1,12 1,5,16]","[5,4 2,1,2 5,2,14,0,3,3 4,2,5 0,1 4,0,4,12 1,1 0,3 2,6,3 1,5,4,2,1 3,5 9,5 3,1,1,1,16,2,5,3,5,0 2,3,8,4,10,0 5,0 2 4,0,4,7,3,17,13,2,11 0,4,3 0,15,2 1,0 0]"
 73, 6,12, 12, 73,   ,combineS, 53,0.28,   0.002,"[4 2,2,13,0 2 4,4,17,3 0,2,2,2,3,0 0,7,1 4,1 0,6,1,10,4,5 0,3,0 5,3 1,15,5,5,5 3,3,0,0 2,1,4,5,0,2 5,3 4,8,1,14,4,3,4,5 9,0,1 3,11 0,3 2,2 1,2,1,12 1,5,16]","[5,4 2,1,2 5,2,14,0,3,3 4,2,5 0,1 4,0,4,12 1,1 0,3 2,6,3 1,5,4,2,1 3,5 9,5 3,1,1,1,16,2,5,3,5,0 2,3,8,4,10,0 5,0 2 4,0,4,7,3,17,13,2,11 0,4,3 0,15,2 1,0 0]"
 73, 6,12, 12, 73,   ,  greedy, 53,0.28,   0.018,"[4 2,2,13,0 2 4,4,17,3,0,2,2,2,3,0,0,7,1,4,1 0,6,1,10,4,5 0,3,0,5 3 1,15,5,5,5 3,3 0,0,2,1 4,5 0 2,5,3 4,8,1,14,4,3,4,5 9,0,1 3,11,0 3 2,2 1 2,1,12,1 5,16]","[5,4,2 1 2,5,2,14,0,3,3 4,2,5 0,1 4,0,4,12,1,1,0 3 2,6,3,1 5,4 2,1 3,5 9,5 3 1,1,1,16,2,5 3,5 0 2,3,8,4,10,0,5,0 2 4,0,4,7,3,17,13,2,11,0,4,3 0,15,2,1 0,0]"
 73, 6,12, 12, 73,  5,     pso, 49,0.33,  20.227,"[4 2,2,13,0 2 4,4,17,3 0,2,2,2 3,0,0,7,1 4,1 0,6,1,10,4,5,0 3,0 5,3 1,15,5,5,5 3,3,0 0,2 1,4,5 0,2 5 3,4,8,1,14,4,3 4,5 9,0,1 3,11 0,3 2,2 1 2,1,12 1,5,16]","[5,4,2 1 2,5,2,14,0 3,3 4,2,5,0,1 4,0,4,12 1,1 0,3 2,6,3 1,5,4 2,1 3,5 9,5 3,1,1,1,16,2 5 3,5 0,2 3,8,4,10,0 5,0 2 4,0,4,7,3,17,13,2,11 0,4,3 0,15,2 1,0 0]"
 62,10, 9,  8, 22,   , combine, 50,0.20,   0.001,"[1,1 4,1 0,15,9,6 1,9,9,2,8,10,5,16,0,5 5,8 2,7,14,4,11,0,1,7,7,17,3 2,9,7,7 8,0,4,13,4 8,1 9,18 1,6,2,3,3 6,8,5,3,8,4,6,1,9,9 8,12,5]","[10,0,7,3,9,4,2,6,4,3 6,18 1,5,11,1 9,8,1,3,6 1,17,1 0,9 8,6,0,0,7,12,9,8 2,1,3 2,5,8,9,8,7,4,9,15,4 8,13,7 8,7,9,14,1 4,16,1,2,5 5,5]"
 62,10, 9,  8, 22,   ,combineS, 50,0.20,   0.001,"[1,1 4,1 0,15,9,6 1,9,9,2,8,10,5,16,0,5 5,8 2,7,14,4,11,0,1,7,7,17,3 2,9,7,7 8,0,4,13,4 8,1 9,18 1,6,2,3,3 6,8,5,3,8,4,6,1,9,9 8,12,5]","[10,0,7,3,9,4,2,6,4,3 6,18 1,5,11,1 9,8,1,3,6 1,17,1 0,9 8,6,0,0,7,12,9,8 2,1,3 2,5,8,9,8,7,4,9,15,4 8,13,7 8,7,9,14,1 4,16,1,2,5 5,5]"
 62,10, 9,  8, 22,   ,  greedy, 51,0.18,   0.014,"[1,1 4,1 0,15,9,6,1,9,9,2,8,10,5,16,0,5 5,8 2,7,14,4,11,0,1,7,7,17,3 2,9,7,7 8,0,4,13,4 8,1,9,18 1,6,2,3,3 6,8,5,3,8,4,6 1,9,9 8,12,5]","[10,0,7,3,9,4,2,6,4,3 6,18 1,5,11,1,9 8,1,3,6 1,17,1 0,9,8,6,0,0,7,12,9,8 2,1,3 2,5,8,9,8,7,4,9,15,4 8,13,7 8,7,9,14,1 4,16,1,2,5 5,5]"
 62,10, 9,  8, 22,  0,     pso, 50,0.20,   4.724,"[1,1 4,1 0,15,9,6 1,9,9,2,8,10,5,16,0,5 5,8 2,7,14,4,11,0,1,7,7,17,3 2,9,7,7 8,0,4,13,4 8,1 9,18 1,6,2,3,3 6,8,5,3,8,4,6,1,9,9 8,12,5]","[10,0,7,3,9,4,2,6,4,3 6,18 1,5,11,1 9,8,1,3,6 1,17,1 0,9 8,6,0,0,7,12,9,8 2,1,3 2,5,8,9,8,7,4,9,15,4 8,13,7 8,7,9,14,1 4,16,1,2,5 5,5]"
 47, 8,14,  6, 13,   , combine, 40,0.15,   0.000,"[15,8,7,5,19,6 0,10,2,20,8 5 8,0,8,22,2,7 1,21,7,3,13,14,1,16,18,6,2 2,17,7,9,8,8,5,1,5 3,2,6,3,5,11,1,1 12]","[1,8,19,1 12,22,11,3,2,5,8,14,3,18,16,7 1,17,9,1,8,6,5 3,0,6,1,20,7,10,5,2 2,5,7,8,8 5 8,13,6 0,2,15,7,2,21]"
 47, 8,14,  6, 13,   ,combineS, 40,0.15,   0.001,"[15,8,7,5,19,6 0,10,2,20,8 5 8,0,8,22,2,7 1,21,7,3,13,14,1,16,18,6,2 2,17,7,9,8,8,5,1,5 3,2,6,3,5,11,1,1 12]","[1,8,19,1 12,22,11,3,2,5,8,14,3,18,16,7 1,17,9,1,8,6,5 3,0,6,1,20,7,10,5,2 2,5,7,8,8 5 8,13,6 0,2,15,7,2,21]"
 47, 8,14,  6, 13,   ,  greedy, 39,0.17,   0.006,"[15,8,7,5,19,6 0,10,2,20,8,5 8,0,8,22,2,7 1,21,7,3,13,14,1,16,18,6,2 2,17,7,9,8 8 5,1,5 3,2,6,3,5,11,1,1 12]","[1,8,19,1 12,22,11,3,2,5 8,14,3,18,16,7 1,17,9,1,8,6,5 3,0,6,1,20,7,10,5,2 2,5,7,8 8 5,8,13,6 0,2,15,7,2,21]"
 47, 8,14,  6, 13,  0,     pso, 39,0.17,   1.997,"[15,8,7,5,19,6 0,10,2,20,8,5 8,0,8,22,2,7 1,21,7,3,13,14,1,16,18,6,2 2,17,7,9,8 8 5,1,5 3,2,6,3,5,11,1,1 12]","[1,8,19,1 12,22,11,3,2,5 8,14,3,18,16,7 1,17,9,1,8,6,5 3,0,6,1,20,7,10,5,2 2,5,7,8 8 5,8,13,6 0,2,15,7,2,21]"
