size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,exact,left,right
 34, 3,16,  8, 16,   , combine, 27,0.21,   0.000,N,"[0 1,1,9,1 1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0 1,5,0,1,10,0,1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,   ,combineS, 27,0.21,   0.001,N,"[0 1,1,9,1 1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0 1,5,0,1,10,0,1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,   ,  greedy, 27,0.21,   0.002,N,"[0 1 1,9,1,1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0,1,5,0,1,10,0 1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,  0,     pso, 27,0.21,   1.891,N,"[0 1 1,9,1,1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0,1,5,0,1,10,0 1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,  0, psoPure, 27,0.21,   1.978,N,"[0 1,1,9,1 1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0 1,5,0,1,10,0,1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,  0, psoComb, 27,0.21,   3.440,N,"[0 1 1,9,1,1,1,1 0,11,0,3 2 0,14,2,13,0,5,2,1,4,17,18,12,15,1 16,6 0,7,10,8,0]","[11,18,6 0,8,1 0,2,4,1,2,0,1,5,0,1,10,0 1 1,15,0,9,3 2 0,1 16,1,17,14,7,13,12]"
 34, 3,16,  8, 16,   ,     FPT, 27,0.21,3600.000,N,,
 34, 7,10,  5,  6,   , combine, 30,0.12,   0.000,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0 2,0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2,0,1,6,1 3,5,0 2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,   ,combineS, 30,0.12,   0.000,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0 2,0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2,0,1,6,1 3,5,0 2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,   ,  greedy, 30,0.12,   0.003,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0,2 0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2 0,1,6,1 3,5,0,2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,  0,     pso, 30,0.12,   0.661,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0 2,0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2,0,1,6,1 3,5,0 2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,  0, psoPure, 30,0.12,   0.650,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0 2,0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2,0,1,6,1 3,5,0 2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,  0, psoComb, 30,0.12,   1.909,N,"[1,14,7,6 1,5,8,3,1 3,1,4,5 3,1,12,6,13,5,11,0,16,10,4,2,2,2,9,15,6,0 2,0,3]","[1,16,11,9,2,5 3,10,15,0,6 1,2,4,1,6,14,2,0,1,6,1 3,5,0 2,5,7,4,3,3,8,12,13]"
 34, 7,10,  5,  6,   ,     FPT, 29,0.15, 115.206,Y,,
 35, 3,10, 11, 45,   , combine, 24,0.32,   0.000,N,"[1 1,0 1,2,7 1,0,12,10,6,2,1 0,2 0,1 1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1 1 1,7 1,6,1,4 0,0 1,1 0,0,0 2,2,12,1 1,2 0,10,1 1,0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,   ,combineS, 24,0.32,   0.000,N,"[1 1,0 1,2,7 1,0,12,10,6,2,1 0,2 0,1 1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1 1 1,7 1,6,1,4 0,0 1,1 0,0,0 2,2,12,1 1,2 0,10,1 1,0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,   ,  greedy, 25,0.29,   0.002,N,"[1 1 0,1 2,7 1,0,12,10,6,2,1,0,2,0,1 1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1 1 1,7 1,6,1,4 0,0,1 1 0,0,0 2,2,12,1,1 2,0,10,1 1,0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,  1,     pso, 24,0.32,   6.836,N,"[1 1 0,1,2,7 1,0,12,10,6,2,1 0,2 0,1 1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1 1 1,7 1,6,1,4 0,0,1 1 0,0,0 2,2,12,1 1,2 0,10,1,1 0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,  2, psoPure, 24,0.32,   7.032,N,"[1 1 0,1,2,7 1,0,12,10,6,2,1 0,2 0,1 1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1 1 1,7 1,6,1,4 0,0,1,1 0,0,0 2,2,12,1 1,2 0,10,1 1 0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,  1, psoComb, 25,0.29,   8.740,N,"[1 1,0 1,2,7 1,0,12,10,6,2,1 0,2 0,1,1 1,3,0 2,0,9,5,2,8,4 0,2 0,1,11,1 1]","[1,1 1,7 1,6,1,4 0,0 1,1 0,0,0 2,2,12,1 1,2 0,10,1 1,0,11,3,8,2,2,2 0,5,9]"
 35, 3,10, 11, 45,   ,     FPT, 24,0.32,3600.000,N,,
 35, 8,14,  6,  7,   , combine, 29,0.18,   0.000,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,   ,combineS, 29,0.18,   0.000,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,   ,  greedy, 29,0.18,   0.003,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,  0,     pso, 29,0.18,   0.832,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,  0, psoPure, 29,0.18,   0.814,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,  0, psoComb, 29,0.18,   2.490,N,"[11,1,21,4,2,20,6,5,19,23,13,4 3,3,14,18,2,10,5,0 8,3 12,17,8,3,6,1,3 22 16,2 15,0,3]","[13,20,3,4 3,18,4,14,3,2 15,6,6,17,0,1,2,11,3 22 16,8,5,5,3 12,0 8,19,3,1,10,23,21,2]"
 35, 8,14,  6,  7,   ,     FPT, 29,0.18,   0.499,Y,,
 35, 6, 3,  9, 38,   , combine, 21,0.41,   0.000,N,"[0 4 4,6,5 4,2 3,0 3,4 1 1,8,5 0,3,5,1,0,3,5 3 3,4,7,3 2,2 3,3 4,0 4,2]","[5,8,3 4,2,4 1 1,2 3,6,3,4,3,0 4 4,7,0 3,2 3,3 2,0,1,5 3 3,0 4,5 0,5 4]"
 35, 6, 3,  9, 38,   ,combineS, 21,0.41,   0.000,N,"[0 4,4,6,5 4,2 3,0 3,4 1 1,8,5 0,3,5,1,0,3,5 3 3,4 7,3 2,2 3,3 4,0 4,2]","[5,8,3 4,2,4 1 1,2 3,6,3,4,3,0 4,4 7,0 3,2 3,3 2,0,1,5 3 3,0 4,5 0,5 4]"
 35, 6, 3,  9, 38,   ,  greedy, 22,0.38,   0.002,N,"[0 4 4,6,5 4,2 3,0 3,4 1 1,8,5 0,3,5,1,0,3,5 3 3,4,7,3,2,2 3 3,4,0,4 2]","[5,8,3,4 2,4 1 1,2 3,6,3,4,3,0 4 4,7,0 3,2 3 3,2,0,1,5 3 3,0,4,5 0,5 4]"
 35, 6, 3,  9, 38,  1,     pso, 21,0.41,   6.678,N,"[0 4 4,6,5 4,2 3,0 3,4 1 1,8,5 0,3,5,1,0,3,5 3 3,4,7,3 2,2 3,3 4,0,4 2]","[5,8,3,4 2,4 1 1,2 3,6,3 4,3,0 4 4,7,0 3,2 3,3 2,0,1,5 3 3,0,4,5 0,5 4]"
 35, 6, 3,  9, 38,  0, psoPure, 21,0.41,   6.469,N,"[0 4 4,6,5 4,2 3,0,3,4 1 1,8,5 0,3,5,1,0 3,5 3,3 4,7,3 2,2 3,3 4,0 4,2]","[5,8,3 4,2,4 1 1,2 3,6,3 4,3,0 4 4,7,0 3,2 3,3 2,0,1,5 3,3,0 4,5 0,5 4]"
 35, 6, 3,  9, 38,  1, psoComb, 22,0.38,   7.998,N,"[0 4,4,6,5 4,2 3,0 3,4,1 1,8,5 0,3,5,1,0,3,5 3 3,4 7,3 2,2 3,3 4,0,4 2]","[5,8,3,4 2,4,1 1,2 3,6,3 4,3,0 4,4 7,0 3,2 3,3 2,0,1,5 3 3,0,4,5 0,5 4]"
 35, 6, 3,  9, 38,   ,     FPT, 25,0.29,3600.000,N,,
 35, 7,12,  6,  9,   , combine, 30,0.15,   0.000,N,"[3 4,11,13,5 1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6,5,18,5,3,0,3,7,14]","[12,6,5 1,16,18,2,3,1,0,2 15,3,11,4 6,5,3 4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,   ,combineS, 30,0.15,   0.000,N,"[3 4,11,13,5 1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6,5,18,5,3,0,3,7,14]","[12,6,5 1,16,18,2,3,1,0,2 15,3,11,4 6,5,3 4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,   ,  greedy, 30,0.15,   0.003,N,"[3,4,11,13,5,1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6 5,18,5 3,0,3,7,14]","[12,6 5,1,16,18,2,3,1,0,2 15,3,11,4 6,5 3,4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,  0,     pso, 30,0.15,   1.337,N,"[3 4,11,13,5 1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6,5,18,5,3,0,3,7,14]","[12,6,5 1,16,18,2,3,1,0,2 15,3,11,4 6,5,3 4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,  0, psoPure, 30,0.15,   1.303,N,"[3,4,11,13,5 1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6,5,18,5 3,0,3,7,14]","[12,6,5 1,16,18,2,3,1,0,2 15,3,11,4 6,5 3,4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,  0, psoComb, 30,0.15,   2.578,N,"[3 4,11,13,5 1,1,1,3 2,5,0,10,8,9,2 15,17,2,2,2,4 6,16,12,2,6,5,18,5,3,0,3,7,14]","[12,6,5 1,16,18,2,3,1,0,2 15,3,11,4 6,5,3 4,10,3 2,1,13,8,2,5,9,14,2,0,5,2,17,7]"
 35, 7,12,  6,  9,   ,     FPT, 30,0.15, 311.542,Y,,
 35, 9, 7,  7, 10,   , combine, 28,0.21,   0.000,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3 3,3 1,1,5 2,5,5 9,3,15,3,6,4,13,6]","[9,3,5 9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3 3,15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,   ,combineS, 28,0.21,   0.001,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3,3,3 1,1,5 2,5,5 9,3 15,3,6,4,13,6]","[9,3,5 9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3,3 15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,   ,  greedy, 28,0.21,   0.003,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3 3,3 1,1,5 2,5,5,9 3,15,3,6,4,13,6]","[9 3,5,9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3 3,15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,  0,     pso, 28,0.21,   1.538,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3 3,3 1,1,5 2,5,5 9,3,15,3,6,4,13,6]","[9,3,5 9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3 3,15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,  0, psoPure, 28,0.21,   1.511,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3 3,3 1,1,5 2,5,5 9,3,15,3,6,4,13,6]","[9,3,5 9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3 3,15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,  0, psoComb, 28,0.21,   2.679,N,"[10,3,11,4 3,8,9 1,5 8,7,9,8,12,7,2,16,14,3 3,3 1,1,5 2,5,5 9,3,15,3,6,4,13,6]","[9,3,5 9,16,11,8,1,8,13,14,4,6,7,10,5 8,3,5,3 1,7,3,5 2,6,3 3,15,12,9 1,2,4 3]"
 35, 9, 7,  7, 10,   ,     FPT, 28,0.21,  13.833,Y,,
 35, 7, 6,  7, 14,   , combine, 29,0.18,   0.000,N,"[7,0,10,2 5,0,0,0 7,9,7,11,4,14,8,8,2 2,1,4,12,0 4,7,1 2,1,1,13,2,2,5,4 2,7]","[1,2 5,1,2 2,0 7,2,8,7,4,7,5,0,7,2,9,0,13,4 2,12,14,1 2,4,8,0 4,10,11,1,0,7]"
 35, 7, 6,  7, 14,   ,combineS, 29,0.18,   0.000,N,"[7,0,10,2 5,0,0,0 7,9,7,11,4,14,8,8,2 2,1,4,12,0 4,7,1 2,1,1,13,2,2,5,4 2,7]","[1,2 5,1,2 2,0 7,2,8,7,4,7,5,0,7,2,9,0,13,4 2,12,14,1 2,4,8,0 4,10,11,1,0,7]"
 35, 7, 6,  7, 14,   ,  greedy, 29,0.18,   0.003,N,"[7,0,10,2,5 0,0,0 7,9,7,11,4,14,8,8,2,2,1,4,12,0,4 7,1 2,1,1,13,2,2 5,4 2,7]","[1,2 5,1 2,2,0 7,2,8,7,4 7,5 0,7,2,9,0,13,4 2,12,14,1,2,4,8,0,4,10,11,1,0,7]"
 35, 7, 6,  7, 14,  1,     pso, 28,0.21,   1.989,N,"[7,0,10,2,5 0,0,0 7,9,7,11,4,14,8,8,2 2,1,4,12,0,4 7,1 2,1,1,13,2,2 5,4 2,7]","[1,2 5,1,2 2,0 7,2,8,7,4 7,5 0,7,2,9,0,13,4 2,12,14,1 2,4,8,0,4,10,11,1,0,7]"
 35, 7, 6,  7, 14,  0, psoPure, 28,0.21,   2.028,N,"[7,0,10,2,5 0,0,0 7,9,7,11,4,14,8,8,2 2,1,4,12,0 4,7,1 2,1,1,13,2,2 5,4 2,7]","[1,2 5,1,2 2,0 7,2,8,7,4,7,5 0,7,2,9,0,13,4 2,12,14,1 2,4,8,0 4,10,11,1,0,7]"
 35, 7, 6,  7, 14,  1, psoComb, 28,0.21,   3.214,N,"[7,0,10,2,5 0,0,0 7,9,7,11,4,14,8,8,2 2,1,4,12,0,4 7,1 2,1,1,13,2,2 5,4 2,7]","[1,2 5,1,2 2,0 7,2,8,7,4 7,5 0,7,2,9,0,13,4 2,12,14,1 2,4,8,0,4,10,11,1,0,7]"
 35, 7, 6,  7, 14,   ,     FPT, 27,0.24,3600.000,N,,
 35, 6,19,  4,  4,   , combine, 31,0.12,   0.000,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,   ,combineS, 31,0.12,   0.000,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,   ,  greedy, 31,0.12,   0.003,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,  0,     pso, 31,0.12,   0.472,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,  0, psoPure, 31,0.12,   0.461,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,  0, psoComb, 31,0.12,   1.763,N,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]"
 35, 6,19,  4,  4,   ,     FPT, 31,0.12,   0.111,Y,,
 35, 4,24,  5,  1,   , combine, 34,0.03,   0.000,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,   ,combineS, 34,0.03,   0.000,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,   ,  greedy, 34,0.03,   0.004,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,  0,     pso, 34,0.03,   0.059,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,  0, psoPure, 34,0.03,   0.047,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,  0, psoComb, 34,0.03,   1.536,N,"[19,18,0,9,15,1,22,14,8,12,2,5,0,27,21,11,1,26,23,20,1,17,10,3,7,28,1,2,13,24,6,16,1 25,3]","[10,21,0,14,26,11,23,9,6,1,1,28,5,18,22,16,2,1,1,24,19,3,20,8,1 25,15,17,12,3,27,13,2,7,0]"
 35, 4,24,  5,  1,   ,     FPT, 34,0.03,   0.108,Y,,
 35, 6,17,  5,  7,   , combine, 30,0.15,   0.000,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,   ,combineS, 30,0.15,   0.001,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,   ,  greedy, 30,0.15,   0.003,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,  0,     pso, 30,0.15,   0.895,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,  0, psoPure, 30,0.15,   0.873,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,  0, psoComb, 30,0.15,   2.206,N,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]"
 35, 6,17,  5,  7,   ,     FPT, 30,0.15,   1.678,Y,,
 35, 4,21,  6,  4,   , combine, 33,0.06,   0.000,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7,2,4,20,25,2]","[22,3,15,10,23,11,2,7,2 2,2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,   ,combineS, 32,0.09,   0.000,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7 2,4,20,25,2]","[22,3,15,10,23,11,2,7 2,2 2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,   ,  greedy, 32,0.09,   0.004,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7 2,4,20,25,2]","[22,3,15,10,23,11,2,7 2,2 2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,  0,     pso, 32,0.09,   0.395,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7 2,4,20,25,2]","[22,3,15,10,23,11,2,7 2,2 2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,  0, psoPure, 32,0.09,   0.374,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7 2,4,20,25,2]","[22,3,15,10,23,11,2,7 2,2 2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,  0, psoComb, 32,0.09,   1.797,N,"[14,18,5,3,19,2,22,0 8,21,0,3,24,13,15,4,0,2,16,23,17,6,4,2 2,12,10,9,11,7 2,4,20,25,2]","[22,3,15,10,23,11,2,7 2,2 2,0 8,2,9,2,0,0,24,4,19,14,4,5,13,12,20,6,3,17,16,21,25,18,4]"
 35, 4,21,  6,  4,   ,     FPT, 32,0.09,   3.851,Y,,
 35, 5,20,  6,  5,   , combine, 32,0.09,   0.000,N,"[13,6 19,12,16,18 2,24,7,11,2 5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]"
 35, 5,20,  6,  5,   ,combineS, 32,0.09,   0.001,N,"[13,6 19,12,16,18 2,24,7,11,2 5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]"
